,roberta_neg,roberta_neu,roberta_pos
691,0.98883706,0.033254664,0.0027686376
692,0.16517057,0.739635,0.12997125
693,0.9318038,0.09041979,0.0036560986
694,0.9446642,0.06902714,0.011615643
695,0.07104951,0.7109341,0.24951367
696,0.2626355,0.7457586,0.028827138
697,0.8933661,0.12839176,0.004786634
698,0.637085,0.36720264,0.026109569
699,0.9184025,0.10374353,0.003968869
700,0.9404125,0.080453135,0.004806201
701,0.68714494,0.33260632,0.010379363
702,0.83484125,0.18398146,0.008644148
703,0.0052720164,0.0032289336,0.99297297
704,0.26763442,0.7075519,0.060606822
705,0.060707312,0.82955056,0.14578995
706,0.953429,0.068679705,0.0033818884
707,0.96942943,0.052516244,0.0032537715
708,0.8574202,0.16437323,0.0053917198
709,0.95211756,0.07076013,0.0026672212
710,0.50035846,0.49496368,0.03714474
711,0.9783283,0.04363899,0.0030748989
712,0.7873683,0.20141052,0.038320575
713,0.5144674,0.4824815,0.03533275
714,0.860683,0.1585291,0.007810898
715,0.2661448,0.57503295,0.18923752
716,0.83988136,0.16353633,0.023338234
717,0.71589196,0.28877673,0.024342459
718,0.8646987,0.15103543,0.011077228
719,0.26740703,0.72101355,0.04791045
720,0.10461181,0.65604657,0.26938218
721,0.6555251,0.36256316,0.012537604
722,0.7856623,0.1820749,0.05854394
723,0.9814184,0.041011382,0.0025760406
724,0.768727,0.25304154,0.0069928598
725,0.9659655,0.058129486,0.0012528207
726,0.16504936,0.7991389,0.07298551
727,0.7572719,0.2560537,0.015298972
728,0.8375265,0.1815648,0.008338636
729,0.02770227,0.97162676,0.04170424
730,0.9520727,0.06806789,0.005294783
731,0.84694165,0.16564146,0.014416905
732,0.08535934,0.7024945,0.24362572
733,0.8525526,0.16984235,0.0049010646
734,0.32950824,0.6157363,0.08824094
735,0.14456816,0.8230847,0.07002483
736,0.0013562721,0.0020688511,0.99791384
737,0.08163727,0.24172817,0.6894484
738,0.6972529,0.31207722,0.020200515
739,0.97927046,0.04159823,0.0041124835
740,0.8536824,0.16844115,0.005141383
741,0.14334214,0.80591196,0.08770336
742,0.24994786,0.5755911,0.20453376
743,0.037692968,0.16812693,0.80303496
744,0.98132503,0.039737236,0.0038901186
745,0.86129427,0.15388747,0.011667835
746,0.7550566,0.26103505,0.012683785
747,0.26903963,0.63297373,0.13080391
748,0.33202517,0.67715466,0.026839301
749,0.025902973,0.32732826,0.6617781
750,0.9686532,0.05116774,0.0053066853
751,0.26355258,0.47249216,0.29017693
752,0.7509152,0.26607165,0.011898326
753,0.56667256,0.44470516,0.020557545
754,0.0111526605,0.74013174,0.28003997
755,0.9821741,0.035335105,0.00728474
756,0.95412445,0.06722129,0.0041018347
757,0.5795473,0.35711855,0.09202745
758,0.5788819,0.41452253,0.037588865
759,0.78176975,0.24088754,0.0059079602
760,0.060111873,0.5885564,0.37764716
761,0.006437046,0.072825365,0.9250444
762,0.9524843,0.0685981,0.004383576
763,0.8948682,0.12385194,0.0076751392
764,0.93994254,0.07844659,0.00719139
765,0.76371974,0.25231713,0.012582349
766,0.9373388,0.07442238,0.013598282
767,0.9000863,0.122411996,0.0039565703
768,0.9469857,0.076563306,0.0021142177
769,0.87346876,0.15265377,0.0009518876
770,0.78710985,0.2370305,0.004389718
771,0.7256492,0.30040798,0.003643068
772,0.9794675,0.039547186,0.005888138
773,0.8480195,0.1701363,0.009049804
774,0.71042866,0.19578303,0.11892606
775,0.00902604,0.034359436,0.95942855
776,0.9354819,0.087309405,0.003045896
777,0.96230435,0.059835147,0.0031945491
778,0.51659703,0.4664611,0.048625406
779,0.9304307,0.09240323,0.0030947914
780,0.94701064,0.06947067,0.008896536
781,0.68679637,0.3379065,0.005633739
782,0.91683984,0.10260989,0.006584308
783,0.26743382,0.19591841,0.5518032
784,0.14171624,0.7968119,0.09802569
785,0.9818065,0.040373486,0.002808977
786,0.4878395,0.505541,0.03923061
787,0.96346056,0.061236676,0.00071936473
788,0.66833156,0.35145736,0.010677831
789,0.95283973,0.06549423,0.0070149675
790,0.09630709,0.5449317,0.38413346
791,0.9825345,0.039288685,0.003138369
792,0.6503795,0.34876052,0.030813202
793,0.8958521,0.1229745,0.0075555556
794,0.88727236,0.13655268,0.0029112007
795,0.87921774,0.13378829,0.013437165
796,0.6691957,0.27735844,0.08094376
797,0.9469358,0.07286269,0.0057144286
798,0.004377491,0.09050512,0.91009074
799,0.729013,0.2655666,0.033791367
800,0.92660964,0.090356775,0.00879368
801,0.6431212,0.36181983,0.025375186
802,0.724138,0.2960628,0.00929015
803,0.8520658,0.17352074,0.001846836
804,0.83635646,0.17359783,0.017127957
805,0.9622988,0.061151255,0.0019369735
806,0.9816714,0.042274408,0.0011166693
807,0.9341559,0.082542926,0.008916416
808,0.08618845,0.90544987,0.048044782
809,0.69520926,0.32824135,0.006685796
810,0.64971226,0.35744113,0.02313482
811,0.9682332,0.05303917,0.0039211945
812,0.5306283,0.46982262,0.031684555
813,0.8930486,0.11955018,0.013581967
814,0.0052768383,0.093626074,0.90621674
815,0.8080455,0.20972615,0.0101292655
816,0.9159509,0.094312645,0.0154158175
817,0.13257988,0.6324144,0.26472366
818,0.037371043,0.2604272,0.7147717
819,0.57949466,0.435797,0.016573321
820,0.93186736,0.08544573,0.008367462
821,0.018589819,0.05365419,0.93156374
822,0.19693208,0.7237666,0.11415426
823,0.037226513,0.23200232,0.7421916
824,0.030641442,0.5787099,0.4159026
825,0.64226943,0.3851933,0.0037769405
826,0.96512985,0.059325885,0.0009214487
827,0.95528924,0.06705281,0.003124868
828,0.00734218,0.09832434,0.89968914
829,0.8150648,0.19532946,0.017084368
830,0.005833333,0.11046464,0.88951325
831,0.7153106,0.2790397,0.034255084
832,0.7938694,0.22715236,0.0072623435
833,0.8811452,0.14312692,0.002591161
834,0.29913294,0.69115305,0.04555604
835,0.7305903,0.28309628,0.01542701
836,0.084704995,0.7455617,0.20293498
837,0.69971424,0.31543902,0.0145684965
838,0.028032837,0.96161824,0.05098597
839,0.45441762,0.56360775,0.016173992
840,0.97434485,0.048882324,0.001936675
841,0.90437675,0.09932534,0.021918558
842,0.0024470808,0.007812719,0.99133533
843,0.8621219,0.15624133,0.008599983
844,0.4936963,0.5172007,0.022316398
845,0.82719177,0.15036374,0.04838318
846,0.31975773,0.52987635,0.1801689
847,0.9278041,0.085049346,0.01271954
848,0.8818742,0.13927881,0.0055714715
849,0.51596856,0.494921,0.021927577
850,0.9003504,0.121780396,0.0043045534
851,0.0468753,0.60117507,0.37847555
852,0.13881308,0.5979434,0.29171193
853,0.84140766,0.16398667,0.021414222
854,0.8683904,0.15267539,0.005894934
855,0.89202565,0.12901513,0.005498631
856,0.8820971,0.13526373,0.00920669
857,0.80485594,0.21023436,0.012759186
858,0.06406087,0.17160018,0.7739284
859,0.52647936,0.4939572,0.012578722
860,0.16233402,0.838614,0.037756596
861,0.97662246,0.046938945,0.0015754164
862,0.88449484,0.13319336,0.008849941
863,0.7489752,0.27308404,0.007064973
864,0.7699429,0.25278223,0.006053131
865,0.9737747,0.04584742,0.0054064216
866,0.80838615,0.20170738,0.017491609
867,0.8190532,0.2026219,0.0061875554
868,0.7802054,0.221111,0.02641594
869,0.92766553,0.09378922,0.004467557
870,0.94499445,0.07738203,0.003274877
871,0.3558236,0.39472678,0.2746154
872,0.9371913,0.08213485,0.0063409945
873,0.63183385,0.38456765,0.014577616
874,0.745885,0.25936034,0.023255678
875,0.14631219,0.70155144,0.18495221
876,0.9115393,0.10914232,0.005496353
877,0.4103724,0.5928795,0.031134885
878,0.9846822,0.039193638,0.0011302484
879,0.556818,0.32910925,0.14112402
880,0.06357157,0.8989514,0.07638813
881,0.9216058,0.09197645,0.012130419
882,0.9836988,0.04003781,0.0012813825
883,0.86829966,0.14310363,0.015169408
884,0.69704944,0.32393163,0.009023079
885,0.41047812,0.45032537,0.16783677
886,0.7314414,0.2913311,0.0066923266
887,0.9336666,0.08959105,0.0026306864
888,0.9561187,0.064172,0.005078797
889,0.646677,0.3520585,0.03126728
890,0.9577667,0.06436881,0.0032790736
891,0.96178555,0.062369283,0.0012697685
892,0.48589554,0.52673215,0.020794243
893,0.08010962,0.100012995,0.8269418
894,0.48796698,0.52572775,0.019733405
895,0.912182,0.10636365,0.0075348057
896,0.89595604,0.12315668,0.0072790524
897,0.96604484,0.05635516,0.002878095
898,0.57160527,0.3822264,0.07569508
899,0.7868995,0.23364961,0.007839874
900,0.8764165,0.12809886,0.02163518
901,0.92384946,0.0970778,0.0050416617
902,0.11752476,0.8464217,0.07406266
903,0.71767473,0.30459484,0.0074198144
904,0.7754209,0.24946205,0.0038848985
905,0.7211276,0.28570923,0.022168662
906,0.850584,0.16902679,0.007607932
907,0.98762846,0.035325896,0.0019622138
908,0.6355586,0.31703854,0.07574258
909,0.9701354,0.05240162,0.0026737885
910,0.4892706,0.48930398,0.053414043
911,0.017923908,0.10463781,0.8832871
912,0.8949847,0.12810093,0.0034836642
913,0.7645182,0.21134122,0.05112536
914,0.4299423,0.5480253,0.055051554
915,0.6356722,0.37197426,0.02291136
916,0.8379933,0.18310492,0.0064042937
917,0.19458526,0.7563118,0.085215524
918,0.68520874,0.32026285,0.0241176
919,0.70735955,0.30921036,0.013073012
920,0.0036288574,0.0016484903,0.9960958
921,0.30766845,0.57236004,0.15121527
922,0.6021325,0.36609834,0.06133376
923,0.80987895,0.21347097,0.0047433944
924,0.52754,0.39549714,0.106031254
925,0.8496515,0.16847323,0.009050601
926,0.2664881,0.7491283,0.021827577
927,0.97810125,0.046190813,0.0008479338
928,0.044289544,0.89680326,0.09729701
929,0.5989816,0.4016891,0.030258205
930,0.9642885,0.055198107,0.0057050902
931,0.08499423,0.9350258,0.020828974
932,0.8068097,0.14343503,0.07495496
933,0.9234834,0.09259854,0.009698167
934,0.20179889,0.704023,0.12834463
935,0.041208092,0.21367031,0.7558924
936,0.12513743,0.56682277,0.33494484
937,0.89313483,0.1267124,0.0066243773
938,0.6632238,0.32580292,0.040290207
939,0.6984514,0.3127819,0.018352754
940,0.73467755,0.28956836,0.005220675
941,0.03940969,0.16460659,0.80473536
942,0.7844699,0.21660332,0.02657352
943,0.95677876,0.06399336,0.0046051284
944,0.89040214,0.12990512,0.0062314067
945,0.622439,0.37245297,0.035386715
946,0.944009,0.07229837,0.00911686
947,0.008739912,0.07596231,0.9197831
948,0.9805425,0.043725546,0.000827543
949,0.65386134,0.3597624,0.01685161
950,0.06384579,0.80880517,0.16263098
951,0.7845171,0.22910184,0.014532896
952,0.78620297,0.23422772,0.007965827
953,0.88653463,0.13829139,0.0019636732
954,0.8459957,0.16615908,0.01484477
955,0.36945766,0.6295726,0.03591386
956,0.05243776,0.7027532,0.2755568
957,0.9233208,0.09996618,0.0027865828
958,0.927529,0.093000144,0.0053582834
959,0.9567374,0.06738868,0.001387048
960,0.8336137,0.19118725,0.0029288474
961,0.8997582,0.11880423,0.007739546
962,0.60780966,0.36956435,0.05245844
963,0.6802897,0.28339645,0.06430537
964,0.87597275,0.13353458,0.016852397
965,0.05251544,0.3465833,0.6172872
966,0.5275956,0.45802245,0.045973215
967,0.92704403,0.0882023,0.010436646
968,0.8830418,0.12954594,0.013770554
969,0.4556789,0.3921475,0.17948677
970,0.38680434,0.59151727,0.05547892
971,0.9068745,0.110328555,0.0089176195
972,0.97700334,0.04583773,0.0022598882
973,0.0037871306,0.029558767,0.9691563
974,0.4900533,0.5152507,0.027748734
975,0.9842773,0.036161933,0.0044354657
976,0.96105653,0.058436897,0.005756011
977,0.95433706,0.06885044,0.0023305044
978,0.0031648488,0.016958319,0.9818569
979,0.94372994,0.07806027,0.0038599987
980,0.85642886,0.1657278,0.0050608413
981,0.78494817,0.23128933,0.012012235
982,0.026525237,0.4838136,0.5109954
983,0.93792987,0.081498526,0.0062298514
984,0.89645267,0.10497076,0.02424618
985,0.87931985,0.13551365,0.011681488
986,0.8624281,0.15662941,0.007928192
987,0.0027165664,0.03530136,0.96469176
988,0.002989294,0.007305925,0.99129164
989,0.8810429,0.1397071,0.0059729815
990,0.11164813,0.89758164,0.030710142
991,0.46766677,0.5387549,0.027074141
992,0.7136972,0.30285025,0.012981856
993,0.6915099,0.3325429,0.0061737215
994,0.37574238,0.6405328,0.019252593
995,0.83052844,0.18160696,0.015138457
996,0.6433019,0.36196032,0.025063736
997,0.6165715,0.39609066,0.018437598
998,0.812768,0.20493583,0.010110346
999,0.111520745,0.57727855,0.33822042
1000,0.949846,0.07370121,0.002065151
1001,0.9166547,0.101656094,0.0076805297
1002,0.029761517,0.989711,0.022336503
1003,0.9043159,0.117559,0.004479708
1004,0.9305278,0.08814543,0.0070860675
1005,0.89349455,0.11086708,0.021479012
1006,0.6049082,0.35516417,0.069113895
1007,0.6100682,0.36453703,0.05507536
1008,0.70795816,0.30536494,0.016178234
1009,0.32403293,0.6798096,0.032103475
1010,0.9667658,0.05662022,0.0019189627
1011,0.38517663,0.38059428,0.25948685
1012,0.9613005,0.049602307,0.013995962
1013,0.036749676,0.8681735,0.13214213
1014,0.31245866,0.6169933,0.103699714
1015,0.9783503,0.042005733,0.004620746
1016,0.38710228,0.60481,0.042431038
1017,0.80332637,0.21431573,0.010337483
1018,0.97835964,0.045654725,0.001109743
1019,0.5297146,0.30928603,0.18664011
1020,0.014021357,0.14083497,0.8523643
1021,0.18463443,0.5773244,0.26671124
1022,0.7927111,0.22634411,0.009170199
1023,0.38418275,0.587139,0.062243074
1024,0.92369014,0.08770838,0.0141890105
1025,0.005356382,0.025639944,0.9713833
1026,0.94630253,0.061698493,0.017047418
1027,0.8857717,0.12883525,0.011784258
1028,0.7411893,0.27218997,0.01553336
1029,0.8003325,0.20778528,0.01953102
1030,0.3799394,0.48261467,0.16669992
1031,0.6218201,0.39454743,0.014788261
1032,0.2807055,0.74937403,0.0076949503
1033,0.9077222,0.11036522,0.008053791
1034,0.49343324,0.49190333,0.04685082
1035,0.5461853,0.43069616,0.054026905
1036,0.87823147,0.14438052,0.004236107
1037,0.5913524,0.41735712,0.022679277
1038,0.25295785,0.71393263,0.068829075
1039,0.8817475,0.13908015,0.005886021
1040,0.78308755,0.22546928,0.019416293
1041,0.124095246,0.6891622,0.21855791
1042,0.52258956,0.49332598,0.016986566
1043,0.7337617,0.2449006,0.048982322
1044,0.9024937,0.112594955,0.0110246185
1045,0.17447314,0.69807625,0.16076133
1046,0.0065302434,0.042549934,0.9540079
1047,0.91124976,0.111823425,0.0032063434
1048,0.77708125,0.23554422,0.015618529
1049,0.6553758,0.34988827,0.024847329
1050,0.4111927,0.47274178,0.14562595
1051,0.74686736,0.27100006,0.011125248
1052,0.85242546,0.1582981,0.016103974
1053,0.85900694,0.16485372,0.0033796467
1054,0.5981085,0.40596822,0.027005132
1055,0.79959863,0.22365317,0.005020351
1056,0.5479252,0.13428886,0.33677995
1057,0.783139,0.23214477,0.012959665
1058,0.35138977,0.469014,0.20765798
1059,0.4846655,0.49712405,0.05041069
1060,0.13239387,0.3002034,0.5837192
1061,0.96841305,0.051194116,0.0055161454
1062,0.7606419,0.25403717,0.0139400475
1063,0.8609024,0.16190737,0.0043544285
1064,0.9582773,0.063519806,0.003594791
1065,0.956282,0.06476619,0.004348969
1066,0.42957127,0.5380173,0.06501865
1067,0.5033632,0.52210313,0.0081627825
1068,0.29646093,0.5793558,0.15545651
1069,0.9414069,0.07783807,0.006343808
1070,0.5928598,0.3759798,0.06091447
1071,0.9473488,0.07489402,0.003361355
1072,0.071730316,0.8032245,0.16027981
1073,0.19986749,0.77790827,0.05932682
1074,0.9703732,0.053251296,0.0016259663
1075,0.94561386,0.07808028,0.001999312
1076,0.59905255,0.4000298,0.031781264
1077,0.8326209,0.18701059,0.007907446
1078,0.049591504,0.4269329,0.543036
1079,0.930589,0.09045836,0.0048065716
1080,0.95353425,0.060297135,0.011323505
1081,0.96701187,0.049459454,0.008550299
1082,0.18472923,0.7062657,0.14287715
1083,0.52578056,0.48605344,0.020846825
1084,0.7576136,0.26653585,0.0049055163
1085,0.93204236,0.08974605,0.004069656
1086,0.87952876,0.14054927,0.006644845
1087,0.9351569,0.08901787,0.0017240732
1088,0.63345104,0.35261676,0.043659292
1089,0.19976176,0.79417396,0.04382054
1090,0.98149693,0.042630706,0.00094527844
1091,0.9097037,0.10315574,0.013035683
1092,0.93056,0.089144826,0.0060955463
1093,0.86299765,0.14948352,0.01422921
1094,0.34028554,0.66380936,0.03157222
1095,0.94255024,0.08211567,0.001121256
1096,0.92147267,0.10062771,0.0039582266
1097,0.9076697,0.11002184,0.008434589
1098,0.9769915,0.042135127,0.0058248006
1099,0.9368545,0.08362326,0.0052418066
1100,0.4493259,0.55958825,0.025008399
1101,0.92350614,0.095708795,0.0066909986
1102,0.68481344,0.31478348,0.029762384
1103,0.79544175,0.20888719,0.023253966
1104,0.89573914,0.12652344,0.0042600837
1105,0.59608734,0.42483822,0.010871595
1106,0.33140492,0.6318134,0.070958264
1107,0.028190749,0.99136615,0.022283478
1108,0.50517935,0.49723503,0.030252874
1109,0.026414508,0.16668707,0.81544095
1110,0.7339085,0.2761379,0.01886136
1111,0.9514624,0.07132957,0.0027612094
1112,0.691879,0.32840714,0.0097819725
1113,0.8347347,0.18897426,0.003956766
1114,0.97761333,0.045650493,0.0018433155
1115,0.7910432,0.23035996,0.0069465106
1116,0.84646434,0.17014942,0.010557313
1117,0.6602279,0.33873224,0.030810654
1118,0.7915592,0.20484217,0.030930895
1119,0.043564916,0.3653337,0.6080417
1120,0.96460426,0.05642013,0.0042238943
1121,0.7442843,0.26961216,0.014982007
1122,0.9548784,0.069791734,0.0008978648
1123,0.84993434,0.16602704,0.011121693
1124,0.07531728,0.64004284,0.31337464
1125,0.88293046,0.13923724,0.004578826
1126,0.026254019,0.036503192,0.9405317
1127,0.74274194,0.26713735,0.01886462
1128,0.03484594,0.4118559,0.571918
1129,0.13287315,0.84302586,0.06231931
1130,0.10903575,0.704153,0.21889155
1131,0.47916132,0.5469453,0.007978719
1132,0.68643856,0.32772005,0.015759094
1133,0.8144333,0.20018627,0.013040703
1134,0.9601253,0.063980915,0.0013458915
1135,0.95950073,0.06498197,0.000995744
1136,0.9755062,0.047392678,0.0022310084
1137,0.010742782,0.110224605,0.8849448
1138,0.9192303,0.10587245,0.0011167489
1139,0.022054628,0.23541906,0.75374234
1140,0.9763494,0.042874444,0.005742862
1141,0.011167168,0.9331549,0.0947869
1142,0.6519355,0.35768148,0.020731091
1143,0.24547307,0.6833302,0.105513416
1144,0.96237344,0.05754273,0.0053270776
1145,0.94959325,0.069815665,0.0060411077
1146,0.7197015,0.29256526,0.016983153
1147,0.89965487,0.12179807,0.0049674595
1148,0.85803616,0.15998377,0.009002037
1149,0.32324797,0.69419444,0.019065917
1150,0.74111515,0.26433885,0.023140363
1151,0.021655982,0.13380048,0.85165256
1152,0.5581357,0.4361016,0.03715849
1153,0.9659495,0.048860833,0.01016338
1154,0.30443355,0.67604274,0.054875836
1155,0.97515666,0.04813495,0.0018604198
1156,0.95486,0.06405066,0.0064255893
1157,0.8412698,0.18102652,0.0051963693
1158,0.94845146,0.07221219,0.004857269
1159,0.1881185,0.74276197,0.10453989
1160,0.29421365,0.6985052,0.043308627
1161,0.022393277,0.9760388,0.04265942
1162,0.8200331,0.20076607,0.0070107076
1163,0.99805796,0.024685584,0.001979046
1164,0.30293435,0.6380186,0.092832
1165,0.9451961,0.076786205,0.0036496324
1166,0.13895348,0.7368957,0.1582261
1167,0.08818578,0.78459984,0.16206889
1168,0.97587985,0.04766221,0.0016071573
1169,0.9865912,0.03549223,0.0028164028
1170,0.8262905,0.19354038,0.0078287115
1171,0.45655206,0.52712595,0.04909819
1172,0.88479024,0.13705732,0.0048530456
1173,0.79445255,0.21036576,0.022801923
1174,0.9690947,0.054594655,0.0015864614
1175,0.85961026,0.14770626,0.01924589
1176,0.0021456964,0.029656272,0.97066724
1177,0.29672265,0.6898501,0.04916239
1178,0.7821544,0.16022582,0.08294068
1179,0.71598035,0.29345807,0.019763567
1180,0.4969646,0.4563696,0.07749978
1181,0.41952506,0.57613933,0.038253702
1182,0.9099655,0.1145706,0.0018253056
1183,0.89870393,0.12166582,0.0060237953
1184,0.718639,0.29433453,0.016323766
1185,0.98662305,0.034216948,0.004009194
1186,0.97631675,0.047319435,0.0015090359
1187,0.6233423,0.36738905,0.039363567
1188,0.2460256,0.57322216,0.21064095
1189,0.30636778,0.61781824,0.10886164
1190,0.8610029,0.16082646,0.0052935667
1191,0.9512803,0.06441606,0.00957381
1192,0.042879697,0.7066818,0.28112924
1193,0.7910346,0.2335687,0.003875696
1194,0.7665995,0.24998285,0.0120076155
1195,0.88416743,0.13846698,0.004108959
1196,0.35151756,0.6447789,0.03885636
1197,0.043261416,0.8672707,0.12664342
1198,0.9546044,0.0673862,0.0034743622
1199,0.8173945,0.20254657,0.007881152
1200,0.62450707,0.37031925,0.035412923
1201,0.006239047,0.10657766,0.8928469
1202,0.55351925,0.351526,0.12283568
1203,0.19747338,0.70215607,0.1343642
1204,0.93633914,0.08428854,0.0051070983
1205,0.90503985,0.118459255,0.0029080552
1206,0.9757409,0.045014393,0.004284095
1207,0.9583454,0.06464359,0.0024497584
1208,0.84880066,0.16093396,0.01711751
1209,0.9644149,0.054255676,0.006486008
1210,0.9331273,0.08921028,0.0035233852
1211,0.3470364,0.5075941,0.17488892
1212,0.5194192,0.49703792,0.016523208
1213,0.95688766,0.061935354,0.00647361
1214,0.97786635,0.042866375,0.0042678677
1215,0.9272212,0.096021816,0.0027594548
1216,0.3522313,0.63914627,0.043564234
1217,0.8954316,0.12759683,0.0035305056
1218,0.38571295,0.57345116,0.07388324
1219,0.053904302,0.7327895,0.24529839
1220,0.90074706,0.10937776,0.015819328
1221,0.90385383,0.11425189,0.008105067
1222,0.006714448,0.08408238,0.9139703
1223,0.6876874,0.30530137,0.036052927
1224,0.030740486,0.18831986,0.7904522
1225,0.9427816,0.07513578,0.0075935945
1226,0.30756316,0.5264642,0.19536306
1227,0.48520786,0.4801596,0.06616084
1228,0.3094945,0.6800685,0.04606561
1229,0.9752162,0.044282943,0.0054988535
1230,0.30919594,0.66384935,0.061922535
1231,0.96487373,0.05960771,0.0009013815
1232,0.5111442,0.46523744,0.055129625
1233,0.72924656,0.26471388,0.034381505
1234,0.8740844,0.14488848,0.0078022815
1235,0.70271474,0.2951917,0.031066388
1236,0.7673226,0.22244544,0.037727647
1237,0.08697811,0.72682226,0.21869686
1238,0.48912573,0.5152855,0.028621897
1239,0.6008081,0.36634642,0.062390268
1240,0.8970876,0.11755051,0.011553235
1241,0.34779146,0.64046717,0.046636432
1242,0.81671345,0.2009434,0.010085298
1243,0.8121224,0.18837069,0.02663851
1244,0.93848246,0.0757602,0.011196467
1245,0.6871205,0.32775807,0.015056059
1246,0.99558073,0.027157176,0.0020285575
1247,0.041422326,0.4633068,0.51611394
1248,0.88512766,0.13558023,0.005940794
1249,0.8720602,0.15034474,0.004544477
1250,0.0018672055,0.06563828,0.9364086
1251,0.7830227,0.23251505,0.0127179995
1252,0.7990876,0.19741312,0.030701727
1253,0.67962074,0.31473035,0.034889054
1254,0.81658256,0.19084938,0.0199002
1255,0.91493285,0.1086834,0.0026196004
1256,0.68407834,0.30453485,0.040316332
1257,0.0038942443,0.1608574,0.8430481
1258,0.9581403,0.061942082,0.005242667
1259,0.6331996,0.3795799,0.018029258
1260,0.87407196,0.14559102,0.0071401615
1261,0.4721289,0.5534058,0.008652589
1262,0.6415079,0.3647806,0.024110781
1263,0.9241656,0.09885408,0.0030279658
1264,0.47094354,0.5558099,0.0075041167
1265,0.3757003,0.19365238,0.4481523
1266,0.008867503,0.1360857,0.86195964
1267,0.9662505,0.05478925,0.004179789
1268,0.030553924,0.68077236,0.31804168
1269,0.9489286,0.075058,0.0016597565
1270,0.9381627,0.08373704,0.0038539078
1271,0.952171,0.067135565,0.006093465
1272,0.8789478,0.13899398,0.008705239
1273,0.86764765,0.15066682,0.008548479
1274,0.10268182,0.5520937,0.37102932
1275,0.94166315,0.07184473,0.011845071
1276,0.029081143,0.37819684,0.6098545
1277,0.93594533,0.08640122,0.0034645963
1278,0.9183665,0.10178017,0.005888368
1279,0.9847254,0.035720177,0.0044214046
1280,0.60300237,0.3616592,0.064743616
1281,0.9454156,0.079161264,0.0011557234
1282,0.28595534,0.717833,0.03283257
1283,0.96805966,0.054012608,0.0031568361
1284,0.77308357,0.24736102,0.008185696
1285,0.8993247,0.1211953,0.005868501
1286,0.9361069,0.08455971,0.0050738296
1287,0.1653179,0.6949661,0.17269477
1288,0.92014056,0.0961092,0.009596529
1289,0.5523745,0.3657497,0.11030458
1290,0.81847084,0.19170965,0.0172289
1291,0.20419352,0.6819755,0.14716236
1292,0.8801632,0.14118275,0.0054168375
1293,0.7805,0.22836217,0.019169278
1294,0.7643471,0.22291589,0.040184714
1295,0.43621323,0.55358547,0.04358602
1296,0.7586839,0.25714228,0.012874087
1297,0.048430894,0.5157805,0.45890588
1298,0.82246226,0.17805812,0.026428536
1299,0.9851361,0.039169293,0.0007098885
1300,0.78801,0.2230952,0.016883114
1301,0.98606616,0.038175363,0.00075471215
1302,0.017539626,0.45020685,0.55202985
1303,0.9332058,0.0868552,0.0057065506
1304,0.03308319,0.20739636,0.7698551
1305,0.92138046,0.100793645,0.0038891272
1306,0.8199739,0.19917476,0.008595683
1307,0.34387022,0.6410319,0.049927127
1308,0.019968081,0.9942057,0.027595794
1309,0.9308651,0.090382464,0.00460954
1310,0.54598397,0.45485124,0.03104268
1311,0.70753443,0.2882708,0.032997172
1312,0.72761345,0.28775823,0.013862738
1313,0.0332,0.97070974,0.03721044
1314,0.92556113,0.095265225,0.00510808
1315,0.29537046,0.7066944,0.034319006
1316,0.8702451,0.15063505,0.006040086
1317,0.21386717,0.6877025,0.13221076
1318,0.9752293,0.046203952,0.0036424492
1319,0.26335204,0.6667422,0.1039567
1320,0.9895372,0.0336776,0.0016782628
1321,0.92294836,0.09445428,0.008440158
1322,0.9251454,0.09798379,0.002905446
1323,0.46696866,0.5483985,0.01850184
1324,0.75381243,0.22641277,0.04712589
1325,0.80882543,0.2019246,0.016853787
1326,0.7632861,0.25547987,0.009970981
1327,0.9166524,0.10766341,0.0019177776
1328,0.8890312,0.1309811,0.006538974
1329,0.929235,0.094130464,0.0026060822
1330,0.7315493,0.28299582,0.014585897
1331,0.2607067,0.64347404,0.12887208
1332,0.8710763,0.15192099,0.003993621
1333,0.7127064,0.28987014,0.026406875
1334,0.9214746,0.09739646,0.0070573147
1335,0.9317938,0.08874773,0.0052705286
1336,0.9397884,0.080270216,0.005591877
1337,0.56139714,0.45427272,0.016532255
1338,0.43014804,0.20637974,0.38271803
1339,0.28862014,0.42922404,0.3071977
1340,0.5915711,0.4029727,0.036269788
1341,0.0033974163,0.042852182,0.95677996
1342,0.8632943,0.15928951,0.00452873
1343,0.05685355,0.84577173,0.13398975
1344,0.033181332,0.60681176,0.38645136
1345,0.9670525,0.051503625,0.006548913
1346,0.19253917,0.7280724,0.11431605
1347,0.03461565,0.9648877,0.0414141
1348,0.84266,0.17084895,0.013604574
1349,0.9512677,0.07166477,0.0026296834
1350,0.89195025,0.1281916,0.006362641
1351,0.78497255,0.22045402,0.022386875
1352,0.9434063,0.07823662,0.004007139
1353,0.85604036,0.15016913,0.020371677
1354,0.8412698,0.17437737,0.011577336
1355,0.9303209,0.09261785,0.0029961779
1356,0.90276283,0.11738072,0.006168792
1357,0.8662273,0.14716768,0.013294814
1358,0.9665816,0.056765813,0.0019592303
1359,0.079402246,0.72976035,0.2232824
1360,0.7796976,0.24465476,0.0043180846
1361,0.6657211,0.35351986,0.011250029
1362,0.2550744,0.6863876,0.093194455
1363,0.9780829,0.045719452,0.0013182452
